report_id,rank,track_id,score,sub_idx
113,5,460,0.07019838690757751,17957
114,1,275,0.1393987387418747,10730
114,2,275,0.14005248248577118,10733
114,3,275,0.1404528021812439,10741
114,4,275,0.14064979553222656,10732
114,5,275,0.14236873388290405,10739
115,1,495,0.066162109375,19334
115,2,495,0.07146651297807693,19326
115,3,495,0.07437959313392639,19331
115,4,495,0.0748978704214096,19340
115,5,458,0.07608143985271454,17878
116,1,32,0.07986719906330109,1258
116,2,32,0.08034637570381165,1250
116,3,32,0.08491672575473785,1249
116,4,32,0.0850745141506195,1266
116,5,32,0.08575940877199173,1248
117,1,133,0.051430296152830124,5189
117,2,133,0.05207354202866554,5198
117,3,133,0.05222155898809433,5206
117,4,133,0.053061142563819885,5205
117,5,133,0.053154297173023224,5213
118,1,110,0.07716774940490723,4307
118,2,110,0.07743299752473831,4299
118,3,110,0.08060560375452042,4315
118,4,110,0.08092737197875977,4290
118,5,110,0.10356657207012177,4300
119,1,306,0.04236385226249695,11958
119,2,306,0.04378361254930496,11957
119,3,306,0.043874725699424744,11942
119,4,306,0.04497889429330826,11941
119,5,306,0.04736454039812088,11964
120,1,225,0.09861045330762863,8789
120,2,259,0.1019248366355896,10118
120,3,259,0.10266309231519699,10126
120,4,259,0.10688230395317078,10127
120,5,225,0.11118776351213455,8780
121,1,30,0.05969175696372986,1170
121,2,30,0.0641356110572815,1179
121,3,30,0.06574004888534546,1177
121,4,30,0.06649012118577957,1173
121,5,30,0.06760843843221664,1181
122,1,485,0.1002357080578804,18929
122,2,485,0.10437975078821182,18928
122,3,485,0.10822068154811859,18937
122,4,485,0.10835938900709152,18923
122,5,251,0.1101098582148552,9808
123,1,133,0.052295126020908356,5198
123,2,133,0.05272137373685837,5189
123,3,133,0.05279481038451195,5206
123,4,133,0.05324281007051468,5219
123,5,133,0.0534060075879097,5205
